PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202406,2,231731310207,23173020011,1718973248038,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,"MOUNTAIN DEW \1000ML\PBT\CARBONATED ",80,1000ML,PBT,,1718973248038-pepsi cola cmpny imprtd-imprtd-mountain dew#3.png
202406,2,128876850,12201020011,1717577240977,134,KWALITY THAI FOODS PVT LTD-NPL,123 DITTO,123 DITTO-LYCHEE-LITCHI PET 150ML,20,150ML,PET,,1717577240977-kwality thai foods pvt ltd-npl-123 ditto#3.png
202406,2,111481610,21102020055,1718868702604,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA,HYGEN AGRO/MANIA/GUAVA DRINK/200ML/RS25/HYGENS PACKS NEPAL PVT. LTD,25,200ML,TPK,,1718868702604-hygen packs nepal pvt ltd-nepal-hygen mania#3.png
202406,2,111949706,21102020058,1718862470589,134,KWALITY THAI FOODS PVT LTD-NPL,123 DITTO,123 DITTO-LITCHI,20,150ML,PBT,,1718862470589-kwality thai foods pvt ltd-npl-123 ditto#3.png
202406,2,126803333,22202020031,1718780401525,134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY,"JIMMY JIMMY\300ML\PBT\STRAWBERRY FLAVOUR ",120,300ML,PBT,,1718780401525-shambhavi food - beverages-nepal-jimmy jimmy#3.png
202406,2,113683585,52204020005,1718621476472,134,HIMALAYAN BOTTLERS PVT LTD-NEPAL,AMRAPALI RUCHI,AMRAPALI RUCHI/LITCHI/125ML/PBT,20,125ML,PBT,,
202406,2,113123120,52204020002,1718621476472,134,HIMALAYAN BOTTLERS PVT LTD-NEPAL,AMRAPALI RUCHI,AMRAPALI RUCHI/LITCHI/125ML/PBT,20,125ML,PBT,,
202406,2,113177177,52204020010,1718621476472,134,HIMALAYAN BOTTLERS PVT LTD-NEPAL,AMRAPALI RUCHI,AMRAPALI RUCHI/LITCHI/125ML/PBT,20,125ML,PBT,Any other reason,1718621476472-himalayan bottlers pvt ltd-nepal-amrapali ruchi#3.png
202406,2,122167896,31101020073,1718606389708,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-ORANGE TPK 180ML,25,80ML,TPK,,1718606389708-dabur nepal ltd--nepal-real burrst#3.png
202406,2,132763341,11303020002,1718508108879,134,"L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ","AQUA YATRI ","AQUA YATRI\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,
202406,2,132751345,11303020007,1718508108879,134,"L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ","AQUA YATRI ","AQUA YATRI\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,
202406,2,132638946,11303020004,1718508108879,134,"L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ","AQUA YATRI ","AQUA YATRI\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,1718508108879-l-d water -food beverage pvt-ltd nepal -aqua yatri #3.png
202406,2,132679471,11303020005,1718508108879,134,"L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ","AQUA YATRI ","AQUA YATRI\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,
202406,2,435785310036,43578020001,1718520751002,118,PASPI,HJ,CUTE ORANGE -,50,BH,HJ,Sales Deviation is OK,1718520751002-paspi-hj#3.png
202406,2,232113810229,23211020002,1718434894719,134,RAJSHREE PRODUCT PVT.LTD NEPAL,AMRIT JAL,"AMRIT  JAL\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,
202406,2,232113810205,23211020005,1718434894719,134,RAJSHREE PRODUCT PVT.LTD NEPAL,AMRIT JAL,"AMRIT  JAL\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,1718434894719-rajshree product pvt-ltd nepal-amrit jal#3.png
202406,2,116276786,42303020002,1717987879337,134,APPLE DRLNK,VB,FLZZ,50,GH,HJK,Sales Deviation is OK,
202406,2,128233594,32201020005,1718035945718,134,RB COOLING WATER-NEPAL,AQUA SAINAMAINA,AQUA SAINAMAINA PROCESSED DRINKING WATER/PBT/1000ML/25/RB COOLING WATER-NEPAL,25,1000ML,PBT,,1718035945718-rb cooling water-nepal-aqua sainamaina#3.png
202406,2,128827344,31101020050,1718084797116,134,CAVIN KARE LTD - INDIA,CAVINS ROSE LASSI,CAVINS-ROSE LASSI TPK180ML,80,"180ML ",TPK,,1718084797116-cavin kare ltd - india-cavins rose lassi#3.png
202406,2,114615631,42302020009,1717987879337,134,APPLE DRLNK,VB,FLZZ,50,GH,HJK,Sales Deviation is OK,
202406,2,130483049,52303020004,1717983186824,134,"KRS HANDICRAFTS ",FROOT ICE KING,FROOT ICE KING/200ML/TPK/MANGO,20,"200ML ",TPK,,1717983186824-krs handicrafts -froot ice king#3.png
202406,2,130483049,52303020004,1717983493558,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI /COLA/2.25L/PBT,270,2.25L,PBT,,1717983493558-varun beverage -nepal-pepsi#3.png
202406,2,113459856,21102020022,1717998320053,134,TRIVENI FOOD & BEVERAGE-NP,SHOCK,SHOCK/ENERGY DRINK,120,250 ML,CAN,,1717998320053-triveni food - beverage-np-shock#3.png
202406,2,111741491,42302020002,1717987879337,134,APPLE DRLNK,VB,FLZZ,30,GH,HJK,Sales Deviation is OK,1717987879337-apple drlnk-vb.png
202406,2,132124170,52201020006,1717729177792,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW/1000ML/PBT/LEMON,130,"1000ML ",PBT,Seasonal purchases,
202406,2,132258633,31101020048,1717909234016,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA GUAVA DRINK,HYGEN MANIA GUAVA\200ML\TPK\RS:25\HYGEN PACKS NEPAL PVT.LTD NEPAL,25,200ML,TPK,,1717909234016-hygen packs nepal pvt ltd-nepal-hygen mania guava drink#3.png
202406,2,126355065,52202020007,1717729177792,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW/1000ML/PBT/LEMON,130,"1000ML ",PBT,,1717729177792-nepal m-d food - beverage-nepal-mention dew#3.png
202405,2,129995584,21202020023,1716875204553,134,LIFE FOOD & BEVERAGE-NEPAL,FARM FRESH COCO,"FARM FRESH COCO \180ML\CAN\COCONUT FLAVOUR ",80,180ML,CAN,,
202405,2,111850613,31304020009,1717055408953,118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,MIRINDA ORANGE PBT 2.25 L 250ML MOUNTAIN DEW FREE,270,2.25L,PBT,,1717055408953-varun beverage -nepal-mirinda orange#3.png
202405,2,116587488,41301020009,1716958991319,134,"R.R PROCESSED DRINKING WATER ","R.R DRINKING WATER ","R.R ",30,1000ML,PET,,
202405,2,112206294,41301020022,1716952566648,134,BAUDDHA GRAMEEN PROCESSED DRINKING WATER,"PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202405,2,112313594,41301020012,1716952566648,134,BAUDDHA GRAMEEN PROCESSED DRINKING WATER,"PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202405,2,112219456,41301020010,1716952566648,134,BAUDDHA GRAMEEN PROCESSED DRINKING WATER,"PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202405,2,114766754,41301020020,1716952566648,134,BAUDDHA GRAMEEN PROCESSED DRINKING WATER,"PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202405,2,112370930,41301020027,1716958991319,134,"R.R PROCESSED DRINKING WATER ","R.R DRINKING WATER ","R.R ",30,1000ML,PET,,
202405,2,324251110024,32425020002,1715669047893,134,WATER CAMPER PVT.LTD,NATURAL WATER,NATURAL WATER\100MLL\PET\RS:25\WATER CAMPER PVT.LTD NEPAL,25,1000ML,PET,,
202405,2,324251110079,32425020001,1715669047893,134,WATER CAMPER PVT.LTD,NATURAL WATER,NATURAL WATER\100MLL\PET\RS:25\WATER CAMPER PVT.LTD NEPAL,25,1000ML,PET,,
202405,2,116313561,11301020007,1715590123784,118,M.D.BOTTLERS INDS-NP,CHAUCA COLA,CHAUCA COLA-COLA PET 1.5LTR,160,1.5LTR,PET,,1715590123784-m-d-bottlers inds-np-chauca cola#3.png
202405,2,116313561,11301020007,1715590862959,118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,MIRINDA ORANGE-ORANGE PET 2250ML FREE 250ML MOUNTAIN DEW WORTH RS 50/-,270,2.25LTR,PET,,1715590862959-varun beverage -nepal-mirinda orange#3.png
202405,2,116336450,11301020015,1716734419320,134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-LYCHEE-LITCHI PET 125 ML,20,125ML,PET,,
202405,2,133182833,31315020002,1716968408589,134,"JAGADAMBA FOODS PVT LTD-NEPAL ",CHABAA BOOST,CHABAA BOOST MIXED FRUIT PBT 250ML,50,250ML,PBT,,1716968408589-jagadamba foods pvt ltd-nepal -chabaa boost#3.png
202405,2,133182833,31315020002,1716371269414,134,"JAGADAMBA FOODS PVT LTD-NEPAL ",CHABAA BOOST,CHABAA BOOST MANGO PBT 250ML,50,250ML,PBT,,1716371269414-jagadamba foods pvt ltd-nepal -chabaa boost#3.png
202405,2,116587982,11301020010,1716510955643,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA-LYCHEE-LITCHI PET 110ML,20,110ML,PET,,
202405,2,132805308,32301020013,1716797125671,134,SINGAPORE BEVERAGE-NEPAL PV.LTD,PIMBU PAANI,LEMONZAAAAA,85,600,PET,,
202405,2,133932988,32301020016,1716970080163,134,LIFE FOOD & BEVERAGE PVT.LTD,COCO,FARMFRESH,80,180 ML,CAN,,1716970080163-life food - beverage pvt-ltd-coco#3.png
202405,2,130407587,21202020005,1716454857384,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,"MOUNTAIN DEW \250ML+150ML\PBT\CARBONATED ",0,250ML+15ML FREE,PBT,No Purchases & Stocks,
202405,2,115373217,41301020030,1716952566648,134,BAUDDHA GRAMEEN PROCESSED DRINKING WATER,"PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202405,2,115070629,41301020003,1716952566648,134,BAUDDHA GRAMEEN PROCESSED DRINKING WATER,"PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,1716952566648-bauddha grameen processed drinking water-processed drinking water #3.png
202405,2,116479397,41301020002,1716958991319,134,"R.R PROCESSED DRINKING WATER ","R.R DRINKING WATER ","R.R ",30,1000ML,PET,,1716958991319-r-r processed drinking water -r-r drinking water #3.png
202405,2,116479397,41301020002,1716952566648,134,BAUDDHA GRAMEEN PROCESSED DRINKING WATER,"PROCESSED DRINKING WATER ","BG AQUA FRESH ",0,1000ML,"PET ",No Purchases & Stocks,
202405,2,116304492,11301020014,1716510955643,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA-LYCHEE-LITCHI PET 110ML,20,110ML,PET,,
202405,2,129639229,21202020011,1716874903569,134,LIFE FOOD & BEVERAGE-NEPAL,KI BU CLASSIC,"KI BU\330ML\CAN\CLASSIC ",130,330ML,CAN,,
202405,2,127703376,21202020022,1716873087653,134,P.K. GENETLRAL DRINK L.P THAILAND,"BONKO COCONUT ","BONKO COCONUT \320ML\PBT\COCONUT FLAVOUR ",140,320ML,PBT,,1716873087653-p-k- genetlral drink l-p thailand-bonko coconut #3.png
202405,2,127703376,21202020022,1716872729736,134,P.K. GENETLRAL DRINK L.P THAILAND,"BONKO MANGO ","BONKO MANGO \320ML\PBT\MANGO FLAVOUR ",140,320ML,PBT,,1716872729736-p-k- genetlral drink l-p thailand-bonko mango #3.png
202405,2,129544804,21202020012,1716875204553,134,LIFE FOOD & BEVERAGE-NEPAL,FARM FRESH COCO,"FARM FRESH COCO \180ML\CAN\COCONUT FLAVOUR ",80,180ML,CAN,,1716875204553-life food - beverage-nepal-farm fresh coco#3.png
202405,2,129544804,21202020012,1716874903569,134,LIFE FOOD & BEVERAGE-NEPAL,KI BU CLASSIC,"KI BU\330ML\CAN\CLASSIC ",130,330ML,CAN,,1716874903569-life food - beverage-nepal-ki bu classic#3.png
202405,2,130284928,21202020021,1716517442800,134,HIMALAYAN BOTTLERS PVT.LTD NEPAL,AMRAPALI KOOL,"AMPRALI LITCHI\125ML\PBT\LICHI FLAVOUR ",20,125ML,PBT,Sales Deviation is OK,
202405,2,130284928,21202020021,1716891202354,134,INTER DRINKS CO. LTD.-THAILAND,C LIGHT,"C LIGHT\240ML\CAN\LYCHEE ",100,240ML,CAN,Sales Deviation is OK,1716891202354-inter drinks co- ltd--thailand-c light#3.png
202405,2,516813310126,51681020011,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,516863710149,51686020002,1716786105488,118,LIFE FOOD & BEVERAGE-NEPAL,"LIFE LITCHI ",LIFE LITCHI/150ML/PBT,20,150ML,PBT,,1716786105488-life food - beverage-nepal-life litchi #3.png
202405,2,516815410164,51681020012,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Seasonal purchases,
202405,2,516753610299,51675020010,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,516865410106,51686020006,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Seasonal purchases,
202405,2,516813610222,51681020006,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,516753610274,51675020009,1716618342738,134,"JAGHADAMBA FOODS PVT.LTD NEPAL ",CHABAA BOOST,CHABAA BOOST/PINK GUAVA/500ML/PBT,90,500,PBT,,
202405,2,527374310031,52737020002,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,527373110071,52737020004,1716618535848,134,"JAGHADAMBA FOODS PVT.LTD NEPAL ",CHABAA BOOST,CHABAA/250ML/PBT,50,250,PBT,Any other reason,
202405,2,527373110071,52737020004,1716618342738,134,"JAGHADAMBA FOODS PVT.LTD NEPAL ",CHABAA BOOST,CHABAA BOOST/PINK GUAVA/500ML/PBT,90,500,PBT,,
202405,2,527374310006,52737020003,1716618535848,134,"JAGHADAMBA FOODS PVT.LTD NEPAL ",CHABAA BOOST,CHABAA/250ML/PBT,50,250,PBT,,1716618535848-jaghadamba foods pvt-ltd nepal -chabaa boost#3.png
202405,2,527374310006,52737020003,1716618461787,134,"JAGHADAMBA FOODS PVT.LTD NEPAL ",CHABAA BOOST,CHABAA BOOST/250ML/PBT,50,250,PBT,,1716618461787-jaghadamba foods pvt-ltd nepal -chabaa boost#3.png
202405,2,527374310006,52737020003,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,527374310006,52737020003,1716618342738,134,"JAGHADAMBA FOODS PVT.LTD NEPAL ",CHABAA BOOST,CHABAA BOOST/PINK GUAVA/500ML/PBT,90,500,PBT,,1716618342738-jaghadamba foods pvt-ltd nepal -chabaa boost#3.png
202405,2,133702300,12309020001,1716734419320,134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-LYCHEE-LITCHI PET 125 ML,20,125ML,PET,,
202405,2,324121210087,32412020010,1716797669734,134,LIFE FOOD & BEVERAGE-NEPAL,"FARM FRESH ",FARM FRESH COCO CAN 180ML,80,180ML,CAN,,1716797669734-life food - beverage-nepal-farm fresh #3.png
202405,2,132904713,32301020012,1716797125671,134,SINGAPORE BEVERAGE-NEPAL PV.LTD,PIMBU PAANI,LEMONZAAAAA,85,600,PET,,1716797125671-singapore beverage-nepal pv-ltd-pimbu paani#3.png
202405,2,129024634,22101020014,1716542222420,134,COCA COLA COMPANY IMPRTD-IMPTD,MAAZA,MAAZA\200ML\PBT\MANGO,32,200ML,PBT,Sales Deviation is OK,
202405,2,129024634,22101020014,1716454857384,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,"MOUNTAIN DEW \250ML+150ML\PBT\CARBONATED ",32,250ML+15ML FREE,PBT,Sales Deviation is OK,
202405,2,129058210,12201020023,1716510955643,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA-LYCHEE-LITCHI PET 110ML,20,110ML,PET,,
202405,2,129058210,12201020023,1716734419320,134,GOODLIFE BEVERAGE-NEPAL,GOODLIFE,GOODLIFE-LYCHEE-LITCHI PET 125 ML,20,125ML,PET,,1716734419320-goodlife beverage-nepal-goodlife#3.png
202405,2,132684151,31303020022,1716371269414,134,"JAGADAMBA FOODS PVT LTD-NEPAL ",CHABAA BOOST,CHABAA BOOST MANGO PBT 250ML,50,250ML,PBT,,1716371269414-jagadamba foods pvt ltd-nepal -chabaa boost#3.png
202405,2,132684151,31303020022,1716710739511,134,"JAGADAMBA FOODS PVT LTD-NEPAL ",CHABAA BOOST,CHABAA BOOST MANGO PBT 1000ML,170,1000ML,PBT,,1716710739511-jagadamba foods pvt ltd-nepal -chabaa boost#3.png
202405,2,128897531,12201020027,1716510955643,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA-LYCHEE-LITCHI PET 110ML,20,110ML,PET,,1716510955643-spring food - beverage-nepal-perna#3.png
202405,2,231731310207,23173020011,1716454857384,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,"MOUNTAIN DEW \250ML+150ML\PBT\CARBONATED ",32,250ML+15ML FREE,PBT,Sales Deviation is OK,
202405,2,126802394,22202020033,1716542222420,134,COCA COLA COMPANY IMPRTD-IMPTD,MAAZA,MAAZA\200ML\PBT\MANGO,32,200ML,PBT,,1716542222420-coca cola company imprtd-imptd-maaza#3.png
202405,2,127263460,22202020022,1716454857384,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,"MOUNTAIN DEW \250ML+150ML\PBT\CARBONATED ",32,250ML+15ML FREE,PBT,Sales Deviation is OK,
202405,2,128303320,22202020019,1716454857384,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,"MOUNTAIN DEW \250ML+150ML\PBT\CARBONATED ",32,250ML+15ML FREE,PBT,,
202405,2,127259986,22202020021,1716517442800,134,HIMALAYAN BOTTLERS PVT.LTD NEPAL,AMRAPALI KOOL,"AMPRALI LITCHI\125ML\PBT\LICHI FLAVOUR ",20,125ML,PBT,,1716517442800-himalayan bottlers pvt-ltd nepal-amrapali kool#3.png
202405,2,128959129,12201020016,1716510955643,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA-LYCHEE-LITCHI PET 110ML,20,110ML,PET,,1716510955643-spring food - beverage-nepal-perna#3.png
202405,2,117669686,51302020004,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,117645859,51302020010,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,126803333,22202020031,1716454328366,134,DABUR INDIA LTD.- INDIA,REAL,"REAL FRUIT POWER \135ML\TPK\KOOLERZ MANGO ",16,135ML,TPK,Sales Deviation is OK,1716454328366-dabur india ltd-- india-real#3.png
202405,2,126803333,22202020031,1716454857384,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,"MOUNTAIN DEW \250ML+150ML\PBT\CARBONATED ",32,250ML+15ML FREE,PBT,Sales Deviation is OK,1716454857384-pepsi cola cmpny imprtd-imprtd-mountain dew#3.png
202405,2,126633897,22202020032,1716460017785,134,PEPSI COLA CMPNY IMPRTD-IMPRTD,SLICE,SLICE\1750ML\PBT\MANGO,158.4,1750ML,PBT,,1716460017785-pepsi cola cmpny imprtd-imprtd-slice#3.png
202405,2,126751929,22202020024,1716448868620,134,MANAKAMANA FRUIT & BEVERAGE PVT.LTD,NEPAL,"MANAKAMANA LICHEE\250ML\PBT\LICHEE FLAVOUR ",50,250ML,PBT,,1716448868620-manakamana fruit - beverage pvt-ltd-nepal#3.png
202405,2,132848528,31303020029,1716371389743,134,"JAGADAMBA FOODS PVT LTD-NEPAL ",CHABAA BOOST,CHABAA BOOST PINK GUAVA PBT 250ML,50,250ML,PBT,,1716371389743-jagadamba foods pvt ltd-nepal -chabaa boost#3.png
202405,2,132848528,31303020029,1716371269414,134,"JAGADAMBA FOODS PVT LTD-NEPAL ",CHABAA BOOST,CHABAA BOOST MANGO PBT 250ML,50,250ML,PBT,,1716371269414-jagadamba foods pvt ltd-nepal -chabaa boost#3.png
202405,2,132848528,31303020029,1716371153708,134,"JAGADAMBA FOODS PVT LTD-NEPAL ",CHABAA BOOST,CHABAA BOOST LYCHEE PBT 1000ML,170,1000ML,PBT,,1716371153708-jagadamba foods pvt ltd-nepal -chabaa boost#3.png
202405,2,132848528,31303020029,1716369380104,134,"JAGADAMBA FOODS PVT LTD-NEPAL ",CHABAA BOOST,CHABAA BOOST MIXED FRUIT PBT 1000ML,170,1000ML,PBT,,1716369380104-jagadamba foods pvt ltd-nepal -chabaa boost#3.png
202405,2,113111788,52204020001,1715153518102,134,MAHABALESHWOR DAIRY & BEVERAGE-NEPAL,REVA BADAM DRINK,REVA BADAM DRINK/ALMOND & SAFFRON/160ML/CAN,95,"160ML ",CAN,,
202405,2,113177177,52204020010,1716175528663,134,BHAGESHWOR FOOD AND BEVERAGE NEPAL,KESHARI,KESHARI/1000ML/PBT,25,1000ML,PBT,Seasonal purchases,1716175528663-bhageshwor food and beverage nepal-keshari#3.png
202405,2,112373233,12101020017,1716107424332,134,PARLE AGRO PVT LTD-INDIA,FROOTI,FROOTI MANGO TPK 65 ML,8,65 ML.,TPK,,1716107424332-parle agro pvt ltd-india-frooti#3.png
202405,2,122167896,31101020073,1716101872403,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO-MANGO CAN 250ML,100,250ML,CAN,,1716101872403-maruti dairy product-nepal-gopala fresho#3.png
202405,2,130456110195,13045020033,1715062951642,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE N GLUCOSE TPK180 ML,25,180 ML.,TPK,,
202405,2,116596450,42303020016,1715928948500,118,LUMBINI BEVERAGE PVT.LTD,MASALA,BUZZ,50,,,Sales Deviation is OK,1715928948500-lumbini beverage pvt-ltd-masala#3.png
202405,2,117740771,32203020020,1715755299020,118,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVA SODA,COSTA BRAVA SODA/PBT/500ML/70/AGRO THAI FOODS PVT LTD-NEPAL,70,500ML,PBT,,1715755299020-agro thai foods pvt ltd-nepal-costa brava soda#3.png
202405,2,128189766,31101020097,1715755345138,134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,"FRUIT JUMP-POMEGRANATE CAN 240ML ",100,240ML,CAN,,1715755345138-fruit agro product-nepal-fruit jump#3.png
202405,2,128189766,31101020097,1715755251919,134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-PINEAPPLE CAN 240ML,100,240ML,CAN,,1715755251919-fruit agro product-nepal-fruit jump#3.png
202405,2,126458375,21301020029,1715235885076,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA LITCHY,PERNA LITCHY\110\ML,20,119 ML,PET,Invoices not available,
202405,2,124062135,31101020042,1715669047893,134,WATER CAMPER PVT.LTD,NATURAL WATER,NATURAL WATER\100MLL\PET\RS:25\WATER CAMPER PVT.LTD NEPAL,25,1000ML,PET,New SKU,1715669047893-water camper pvt-ltd-natural water#3.png
202405,2,126709011,31101020072,1715659046345,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO ORANGE\250ML\CAN\RS:100\MARUTI DAIRY PRODUCT NEPAL,100,250ML,CAN,New SKU,1715659046345-maruti dairy product-nepal-gopala fresho#3.png
202405,2,126709011,31101020072,1715658881699,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO MANGO\250ML\CAN\RS:100\MARUTI DAIRY PRIVATE LIMITED NEPAL,100,250ML,CAN,New SKU,1715658881699-maruti dairy product-nepal-gopala fresho#3.png
202405,2,122331327,31101020086,1715664735156,134,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVE,COSTA BRAVE CRANBERRY\SPARKLING DRINK\250ML\PET\RS:50\AGRO THAI FOODS PVT.LTD NEPAL,50,250ML,PET,New SKU,1715664735156-agro thai foods pvt ltd-nepal-costa brave#3.png
202405,2,111624855,12101020037,1715062951642,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE N GLUCOSE TPK180 ML,25,180 ML.,TPK,,
202405,2,111931758,12101020011,1715062951642,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE N GLUCOSE TPK180 ML,25,180 ML.,TPK,Any other reason,
202405,2,130302224,31101020064,1715397504289,134,SURYADAYA DAIRY UDHYOG PVT.LTD NEPAL,SURYADAYA,SURYADAYA BADAM DRINK/180ML/CAN/RS:100/SURYADAYA DAIRY UDHYOG PVT.LTD NEPAL,100,180ML,CAN,New SKU,1715397504289-suryadaya dairy udhyog pvt-ltd nepal-suryadaya#3.png
202405,2,125080524,21301020034,1715235885076,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA LITCHY,PERNA LITCHY\110\ML,20,119 ML,PET,New SKU,1715235885076-spring food - beverage-nepal-perna litchy#3.png
202405,2,129173662,32201020018,1715166375507,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA LITCHI/PBT/110ML/20/SPRING FOOD & BEVERAGE-NEPAL,20,110ML,PBT,,1715166375507-spring food - beverage-nepal-perna#3.png
202405,2,132616465,52201020002,1715153518102,134,MAHABALESHWOR DAIRY & BEVERAGE-NEPAL,REVA BADAM DRINK,REVA BADAM DRINK/ALMOND & SAFFRON/160ML/CAN,105,"160ML ",CAN,Any other reason,1715153518102-mahabaleshwor dairy - beverage-nepal-reva badam drink#3.png
202405,2,132616465,52201020002,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,131490627,52201020004,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,131167379,52201020005,1715074724255,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,
202405,2,111889963,12101020036,1715062951642,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE N GLUCOSE TPK180 ML,25,180 ML.,TPK,,1715062951642-cg foods- nepal-rio juice - glucose#3.png
