itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate,audittype
30214,VICHY CHOCOLATE CHIP COOKIES 240 GM TIN,6,BISCUITS,VICHY COOKIES MANUFACTORS,VICHY CHOCOLATE CHIP COOKIES,TIN,,,240,GM,240.00 GM,201401,1
30215,VICHY CHOCOLATE CHIP COOKIES PREMIUM TASTE 100 GM,6,BISCUITS,VICHY COOKIES MANUFACTORS,VICHY CHOCOLATE CHIP COOKIES,PLPCH,,,100,GM,100.00 GM,201312,1
30217,VICHY STRAWBERRY COOKIES 240 GM TIN,6,BISCUITS,VICHY COOKIES MANUFACTORS,VICHY STRAWBERRY COOKIES,TIN,,,240,GM,240.00 GM,201404,1
30223,KIST NIYAMA CREAM CRACKER 125 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST NIYAMA CREAM CRACKER,PLPCH,,,125,GM,125.00 GM,201607,1
30224,KIST NIYAMA CREAM CRACKER 190 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST NIYAMA CREAM CRACKER,PLPCH,,,190,GM,190.00 GM,201607,1
30225,KIST NIYAMA CREAM CRACKER 250 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST NIYAMA CREAM CRACKER,PLPCH,,,250,GM,250.00 GM,201609,1
30226,KIST NIYAMA CREAM CRACKER 500 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST NIYAMA CREAM CRACKER,PLPCH,,,500,GM,500.00 GM,201607,1
30227,MUNCHEE CHEESE CRACK 100 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE CHEESE CRACKER,PLPCH,,,100,GM,100.00 GM,201106,1
30228,MUNCHEE CHEESE CRACK 200 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE CHEESE CRACKER,PLPCH,,,200,GM,200.00 GM,201106,1
30229,MUNCHEE BRAN CRACKER 240 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE BRAN CRACKER,PLPCH,,,240,GM,240.00 GM,201106,1
30230,MUNCHEE BRAN CRACKER 160 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE BRAN CRACKER,PLPCH,,,160,GM,160.00 GM,201310,1
30231,MUNCHEE KURAKKAN CRACKER 100 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE KURAKKAN CRACKER,PLPCH,,,100,GM,100.00 GM,,1
30232,MUNCHEE POTATO CRACKER 110 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE POTATO CRACKER,PLPCH,,,110,GM,110.00 GM,201902,1
30233,MUNCHEE POTATO CRACKER 150 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE POTATO CRACKER,PLPCH,,,150,GM,150.00 GM,201707,1
30234,MUNCHEE SUN CRACKER 115 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUN CRACKER,PLPCH,,,115,GM,115.00 GM,201607,1
30235,MUNCHEE SUN CRACKER 135 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUN CRACKER,PLPCH,,,135,GM,135.00 GM,201707,1
30236,MUNCHEE SUN CRACKER 95 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUN CRACKER,PLPCH,,,95,GM,95.00 GM,201901,1
30237,MUNCHEE SUN CRACKER SALT & CRACKED PEPPER 7 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUN CRACKER,PLPCH,,,7,GM,7.00 GM,201907,1
30238,MUNCHEE SUN CRACKER SALT & CRACKED PEPPER 95 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUN CRACKER,PLPCH,,,95,GM,95.00 GM,201907,1
30239,MUNCHEE SUPER CRACKER 125 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,PLPCH,,,125,GM,125.00 GM,201106,1
30240,MUNCHEE SUPER CRACKER 190 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,PLBAG,,,190,GM,190.00 GM,,1
30242,MUNCHEE SUPER CREAM CRACKER ENRICHED WITH VITAMINS 490 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,PLPCH,,,490,GM,490.00 GM,201905,1
30243,MUNCHEE SUPER CREAM CRACKER HANDY PACK 230 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,PLPCH,,,230,GM,230.00 GM,201903,1
30244,MUNCHEE SUPER CREAM CRACKER HANDY PACK 250 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,PLPCH,,,250,GM,250.00 GM,201306,1
30245,MUNCHEE SUPER CREAM CRACKER HANDY PACK 330 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,PLPCH,,,330,GM,330.00 GM,201911,1
30247,MUNCHEE SUPER CREAM CRACKER HANDY PACK 85 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,PLPCH,,,85,GM,85.00 GM,201302,1
30250,CHERISH CHEESE FITS SNACK CRACKER PLPCH 25 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHEESE FITS,PLPCH,,,25,GM,25.00 GM,201901,1
30251,CHERISH SUPREME CREAM CRACKER 125 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH SUPREME,PLPCH,,,125,GM,125.00 GM,201804,1
30252,CHERISH SUPREME CREAM CRACKER 500 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH SUPREME,PLPCH,,,500,GM,500.00 GM,201804,1
30254,DIANA CLASSIC CREAM CRACKER 125 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA CLASSIC CREAM CRACKER,PLPCH,,,125,GM,125.00 GM,201612,1
30255,DIANA CLASSIC CREAM CRACKER 190 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA CLASSIC CREAM CRACKER,PLPCH,,,190,GM,190.00 GM,201612,1
30256,DIANA CLASSIC CREAM CRACKER 250 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA CLASSIC CREAM CRACKER,PLPCH,,,250,GM,250.00 GM,201703,1
30257,DIANA CLASSIC CREAM CRACKER 500 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA CLASSIC CREAM CRACKER,PLPCH,,,500,GM,500.00 GM,201701,1
30262,LUCKYLAND CREAM CRAC 180 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND CREAM CRACKER,PLPCH,,,180,GM,180.00 GM,201110,1
30263,LUCKYLAND CREAM CRAC 400 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND CREAM CRACKER,PLPCH,,,400,GM,400.00 GM,200603,1
30264,LUCKYLAND ORIGINAL ONION CRACKERS 220 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND ONION CRACKERS,PLPCH,,,220,GM,220.00 GM,201706,1
30265,MAAM (MAAM BIS.) FINE CREAM CRACKER 125 GM,6,BISCUITS,MAAM BISCUITS LANKA (PVT) LTD,MAAM FINE CREAM CRACKER,PLPCH,,,125,GM,125.00 GM,201602,1
30266,MAAM (MAAM BIS.) FINE CREAM CRACKER 190 GM,6,BISCUITS,MAAM BISCUITS LANKA (PVT) LTD,MAAM FINE CREAM CRACKER,PLPCH,,,190,GM,190.00 GM,201602,1
30267,MAAM (MAAM BIS.) FINE CREAM CRACKER 500 GM,6,BISCUITS,MAAM BISCUITS LANKA (PVT) LTD,MAAM FINE CREAM CRACKER,PLBAG,,,500,GM,500.00 GM,201602,1
30268,MALIBAN SPICY CRACKERS 75 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SPICY CRACKER,PLPCH,,,75,GM,75.00 GM,201304,1
30269,MALIBAN SPICY CRACKERS 85 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SPICY CRACKER,PLPCH,,,85,GM,85.00 GM,201610,1
30270,MALIBAN SPIICY CRACKER 170 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SPICY CRACKER,PLPCH,,,170,GM,170.00 GM,201611,1
30271,MALIBAN VEGGIE CRACKER 170 GM 100% VEGETARIAN SNACKS,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN VEGGIE CRACKER,PLPCH,,,170,GM,170.00 GM,202002,1
30272,MALIBAN VEGGIE CRACKER 85 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN VEGGIE CRACKER,PLPCH,,,85,GM,85.00 GM,202001,1
30273,MALIBAN BRAN CRACKER 200 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN BRAN CRACKER,PLPCH,,,200,GM,200.00 GM,200711,1
30275,MALIBAN SMART CREAM CRACKER 330 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SMART CREAM CRACKER,PLPCH,,,330,GM,330.00 GM,201207,1
30276,MALIBAN SMART CREAM CRACKE 500 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SMART CREAM CRACKER,CDBOX,,,500,GM,500.00 GM,201911,1
30277,MALIBAN SMART CREAM CRACKER 125 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SMART CREAM CRACKER,PLPCH,,,125,GM,125.00 GM,201212,1
30278,MALIBAN SMART CREAM CRACKER 190 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SMART CREAM CRACKER,PLPCH,,,190,GM,190.00 GM,201009,1
30279,MALIBAN SMART CREAM CRACKER BUDDY 230 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SMART CREAM CRACKER,PLPCH,,,230,GM,230.00 GM,201906,1
30280,MALIBAN SMART CREAM CRACKER BUDDY 250 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SMART CREAM CRACKER,PLPCH,,,250,GM,250.00 GM,201509,1
30281,MALIBAN SMART CREAM CRACKER BUDDY 85 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SMART CREAM CRACKER,PLPCH,,,85,GM,85.00 GM,201509,1
30282,MALIBAN REAL BRAN CRACKER 140 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN REAL BRAN CRACKER,PLPCH,,,140,GM,140.00 GM,201012,1
30283,MALIBAN REAL BRAN CRACKER 210 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN REAL BRAN CRACKER,PLPCH,,,210,GM,210.00 GM,201011,1
30284,MALIBAN REAL BRAN CRACKER BUDDY EWRPK 100 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN REAL BRAN CRACKER,EWRPK,,,100,GM,100.00 GM,201811,1
30285,SUN RICH CRISPY CREAM CRACKER 130 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH CRISPY CREAM CRACK,PLBAG,,,130,GM,130.00 GM,201602,1
30286,SUN RICH CRISPY CREAM CRACKER 190 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH CRISPY CREAM CRACK,PLBAG,,,190,GM,190.00 GM,201603,1
30287,SUN RICH CRISPY CREAM CRACKER 380 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH CRISPY CREAM CRACK,PLBAG,,,380,GM,380.00 GM,201807,1
30288,TEEMAH CREAM CRACKER 100 GM,6,BISCUITS,TEEMAH BISCUITS MANUFACTURE,TEEMAH CREAM CRACKER,PLPCH,,,100,GM,100.00 GM,201512,1
30290,USWATTE REAL CREAM CRACKER 125 GM,6,BISCUITS,USWATTE CONFECTIONERY,USWATTE REAL CREAM CRACKER,PLPCH,,,125,GM,125.00 GM,201811,1
30291,USWATTE REAL CREAM CRACKER 500 GM,6,BISCUITS,USWATTE CONFECTIONERY,USWATTE REAL CREAM CRACKER,PLPCH,,,500,GM,500.00 GM,201811,1
30292,USWATTE REAL CREAM CRACKER PLPCH 190 GM,6,BISCUITS,USWATTE CONFECTIONERY,USWATTE REAL CREAM CRACKER,PLPCH,,,190,GM,190.00 GM,201908,1
30293,USWATTE REAL CREAM CRACKER SUGAR FREE 125 GM,6,BISCUITS,USWATTE CONFECTIONERY,USWATTE REAL CREAM CRACKER,EWRPK,,,125,GM,125.00 GM,202001,1
30294,USWATTE REAL CREAM CRACKER SUGAR FREE 190 GM,6,BISCUITS,USWATTE CONFECTIONERY,USWATTE REAL CREAM CRACKER,PLPCH,,,190,GM,190.00 GM,201810,1
30295,REDLION CHOCOLATE CREAM 400 GM (ADJ DISTRIBUTORS),6,BISCUITS,ADJ DISTRIBUTORS,RED LION CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,201010,1
30296,BISMA CHOCOLATE CREAM 100 GM (BISMA BISCUITS),6,BISCUITS,BISMA BISCUITS PRODUCTS,BISMA CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,201106,1
30297,BISMA CHOCOLATE CREAM 400 GM (BISMA BISCUITS),6,BISCUITS,BISMA BISCUITS PRODUCTS,BISMA CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,201106,1
30298,BISMA CHOCOLATE CREAM 360 GM (BISMA BISCUITS),6,BISCUITS,BISMA BISCUITS PRODUCTS,BISMA CHOCOLATE CREAM,PLPCH,,,360,GM,360.00 GM,201207,1
30299,BISMA CHOCOLATE CREAM 90 GM (BISMA BISCUITS),6,BISCUITS,BISMA BISCUITS PRODUCTS,BISMA CHOCOLATE CREAM,PLPCH,,,90,GM,90.00 GM,201207,1
30300,KIST CHOCOLATE CREAM 100 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,201109,1
30301,KIST CHOCOLATE CREAM 500 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CHOCOLATE CREAM,PLPCH,,,500,GM,500.00 GM,201109,1
30302,KIST CHOCOLATE CREAM 20 GM PLPCH,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CHOCOLATE CREAM,PLPCH,,,20,GM,20.00 GM,201205,1
30303,KIST CHOCOLATE CREAM 400 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,201312,1
30304,KIST CREAMY CHOC 100 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CREAMY CHOC,PLPCH,,,100,GM,100.00 GM,201611,1
30305,KIST CREAMY CHOC 210 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CREAMY CHOC,PLPCH,,,210,GM,210.00 GM,201910,1
30306,KIST CREAMY CHOC 220 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CREAMY CHOC,PLPCH,,,220,GM,220.00 GM,201902,1
30307,KIST CREAMY CHOC 250 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CREAMY CHOC,PLPCH,,,250,GM,250.00 GM,201708,1
30308,KIST CREAMY CHOC 400 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CREAMY CHOC,PLPCH,,,400,GM,400.00 GM,201609,1
30309,KIST CREAMY CHOC PLPCH CHOCOLATE & CREAM 360 GM,6,BISCUITS,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CREAMY CHOC,PLPCH,,,360,GM,360.00 GM,201909,1
30310,MUNCHEE BOURBON 100 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE BOURBON,PLPCH,,,100,GM,100.00 GM,201307,1
30311,MUNCHEE CHOCOLATE CREAM 100 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,,1
30312,MUNCHEE CHOCOLATE CREAM 210 GM PLPCH,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE CHOCOLATE CREAM,PLPCH,,,210,GM,210.00 GM,201811,1
30313,MUNCHEE CHOCOLATE CREAM 400 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,201001,1
30316,MUNCHEE ROUNDZ CHOCOLATE CREAM SANDWICH 100 GM,6,BISCUITS,CEYLON BISCUITS LIMITED,MUNCHEE ROUNDZ,PLPCH,,,100,GM,100.00 GM,201510,1
30318,CHERISH CHOCO CREAM 200 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHOCO CREAM,PLBAG,,,200,GM,200.00 GM,202006,1
30319,CHERISH CHOCO CREAM 240 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHOCO CREAM,PLBAG,,,240,GM,240.00 GM,,1
30320,CHERISH CHOCO CREAM 400 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHOCO CREAM,PLBAG,,,400,GM,400.00 GM,200902,1
30321,CHERISH CHOCOLATE CREAM 100 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,,1
30322,CHERISH CHOCOLATE CREAM 400 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,200811,1
30323,CHERISH CHOCOLATE CREAM 500 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHOCOLATE CREAM,PLBAG,,,500,GM,500.00 GM,200509,1
30324,CHERISH CHOCOLATE CREAM PLPCH 200 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHOCOLATE CREAM,PLPCH,,,200,GM,200.00 GM,201902,1
30325,CHERISH CHOCOLATE CREAM 90 GM,6,BISCUITS,CHERISH BISCUIT (PVT) LTD,CHERISH CHOCOLATE CREAM,PLPCH,,,90,GM,90.00 GM,200906,1
30326,CROWN CHOCOLATE CREAM 100 GM,6,BISCUITS,CROWN BISCUITS MANUFACTOR,CROWN CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,201407,1
30327,CROWN CHOCOLATE CREAM 400 GM,6,BISCUITS,CROWN BISCUITS MANUFACTOR,CROWN CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,201303,1
30330,DAINTEE CHOCOLATE CREAM 400 GM,6,BISCUITS,DAINTEE LIMITED,DAINTEE CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,200908,1
30331,DIANA CHOCOLATE CRUNCH BISCUITS 45 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA CHOCOLATE CRUNCH,PLPCH,,,45,GM,45.00 GM,201405,1
30332,DIANA CHOCOLATE CREAM 360 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA CHOCOLATE CREAM,PLPCH,,,360,GM,360.00 GM,201707,1
30333,DIANA CHOCOLATE CREAM 90 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA CHOCOLATE CREAM,PLPCH,,,90,GM,90.00 GM,201709,1
30334,DIANA CHOCOLATE CREAME 100 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,,1
30335,DIANA CHOCOLATE CREAME 400 GM,6,BISCUITS,DIANA TRADING CO.(PVT) LTD,DIANA CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,200904,1
30344,LUCKYLAND CHOCO CREAMY SMILEYS 100 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND CHOCO,PLPCH,,,100,GM,100.00 GM,201102,1
30345,LUCKYLAND CHOCOLATE 100 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,,1
30346,LUCKYLAND CHOCOLATE CREAM 400 GM,6,BISCUITS,LUCKYLAND BISCUITS MFS,LUCKYLAND CHOCOLATE CREAM,PLBAG,,,400,GM,400.00 GM,200902,1
30347,MAAM (MAAM BIS.) CHOCOLATE CREAM 360 GM,6,BISCUITS,MAAM BISCUITS LANKA (PVT) LTD,MAAM CHOCOLATE CREAM,PLPCH,,,360,GM,360.00 GM,201908,1
30348,MAAM (MAAM BIS.) CHOCOLATE CREAM 90 GM,6,BISCUITS,MAAM BISCUITS LANKA (PVT) LTD,MAAM CHOCOLATE CREAM,PLPCH,,,90,GM,90.00 GM,201806,1
30349,MELLON CRISPY CHOCOLATE CREAM 285 GM,6,BISCUITS,NEW MAHAWELI CONFECTIONERIES (PVT) LTD,MELLON CRISPY CHOCOL. CRM,PLBAG,,,285,GM,285.00 GM,201810,1
30350,MALIBAN REAL CHOCOLATE CREAM 100 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN REAL CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,,1
30351,MALIBAN REAL CHOCOLATE CREAM 200 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN REAL CHOCOLATE CREAM,FLPCH,,,200,GM,200.00 GM,202010,1
30352,MALIBAN REAL CHOCOLATE CREAM 400 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN REAL CHOCOLATE CREAM,PLBAG,,,400,GM,400.00 GM,201501,1
30353,MALIBAN REAL CHOCOLATE CREAM 45 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN REAL CHOCOLATE CREAM,FLPCH,,,45,GM,45.00 GM,202010,1
30354,MALIBAN REAL CHOCOLATE CREAM 500 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN REAL CHOCOLATE CREAM,PLBAG,,,500,GM,500.00 GM,,1
30355,MALIBAN CHOCOLATE CREAM MARIE 65 GM,6,BISCUITS,MALIBAN BISCUIT MANUFACTORIES,MALIBAN CHOCOLATE CREAM MARIE,PLPCH,,,65,GM,65.00 GM,201302,1
30356,MIC MAC CHOCOLATE CREAM 100 GM,6,BISCUITS,MICMAC FOOD (PVT) LTD,MIC MAC CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,200801,1
30357,MIC MAC CHOCOLATE CREAM 350 GM,6,BISCUITS,MICMAC FOOD (PVT) LTD,MIC MAC CHOCOLATE CREAM,PLPCH,,,350,GM,350.00 GM,201203,1
30358,MIC MAC CHOCOLATE CREAM 80 GM,6,BISCUITS,MICMAC FOOD (PVT) LTD,MIC MAC CHOCOLATE CREAM,PLPCH,,,80,GM,80.00 GM,201206,1
30359,MIC MAC CHOCOLATE CREAM 90 GM,6,BISCUITS,MICMAC FOOD (PVT) LTD,MIC MAC CHOCOLATE CREAM,PLPCH,,,90,GM,90.00 GM,201507,1
30360,MIYAMI CHOCOLATE CREAM 320 GM,6,BISCUITS,MIYAMI BISCUIT & SNACKS MNFT,MIYAMI CHOCOLATE CREAM,PLPCH,,,320,GM,320.00 GM,202006,1
30361,MIYAMI CHOCOLATE CREAM 80 GM,6,BISCUITS,MIYAMI BISCUIT & SNACKS MNFT,MIYAMI CHOCOLATE CREAM,PLPCH,,,80,GM,80.00 GM,202006,1
30362,MIYAMI MILK CREAM 50 GM,6,BISCUITS,MIYAMI BISCUIT & SNACKS MNFT,MIYAMI MILK CREAM,PLPCH,,,50,GM,50.00 GM,202008,1
30363,MASTER BAKERS CHOCOLATE CREAM 100 GM (MM FOODS),6,BISCUITS,MM FOODS (PVT) LTD,MASTER BAKERS CHOCOL.CRM,PLPCH,,,100,GM,100.00 GM,200710,1
30367,TURNEY COCO BIX 200 GM (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY COCO BIX,PLPCH,,,200,GM,200.00 GM,200903,1
30368,MAAM CHOCOLATE CREAM 100 GM (ORIENT LANKA),6,BISCUITS,ORIENT LANKA CONFECTIONERY,MAAM CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,,1
30369,MAAM CHOCOLATE CREAM 360 GM (ORIENT LANKA),6,BISCUITS,ORIENT LANKA CONFECTIONERY,MAAM CHOCOLATE CREAM,PLPCH,,,360,GM,360.00 GM,201103,1
30370,MAAM CHOCOLATE CREAM 90 GM (ORIENT LANKA),6,BISCUITS,ORIENT LANKA CONFECTIONERY,MAAM CHOCOLATE CREAM,PLPCH,,,90,GM,90.00 GM,201102,1
30371,RICH CHOCOLATE CREAM 360 GM,6,BISCUITS,ORIENT LANKA CONFECTIONERY,RICH CHOCOLATE CREAM,PLPCH,,,360,GM,360.00 GM,201812,1
30374,RASHIKA CHOCOLATE CREAM 100 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,,1
30375,RASHIKA CHOCOLATE CREAM 90 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA CHOCOLATE CREAM,PLPCH,,,90,GM,90.00 GM,201108,1
30376,RASHIKA CHOCOLATE CREAM 400 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,201207,1
30377,RASHIKA CHOCOLATE CREAM BATTA 40 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA CHOCOLATE CREAM,PLPCH,,,40,GM,40.00 GM,201408,1
30378,RASHIKA CHOCOLATE CREAM BISCUITS 350 GM,6,BISCUITS,RASHIKA TRADING (PVT) LTD,RASHIKA CHOCOLATE CREAM,PLPCH,,,350,GM,350.00 GM,201702,1
30380,SACHIE CHOCOLATE CREAM BISCUITS 400 GM,6,BISCUITS,SACHIE BISCUITS (PVT) LTD,SACHIE CHOCOLATE CREAM,PLPCH,,,400,GM,400.00 GM,201408,1
30382,SUN RICH CHOCO BIX 100 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH CHOCO BIX,PLPCH,,,100,GM,100.00 GM,201511,1
30383,SUN RICH CHOCO BIX 400 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH CHOCO BIX,PLPCH,,,400,GM,400.00 GM,201602,1
30384,SUN RICH CHOCO BIX 44 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH CHOCO BIX,PLPCH,,,44,GM,44.00 GM,201603,1
30385,SUN RICH CHOCO BIX 500 GM,6,BISCUITS,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH CHOCO BIX,PLPCH,,,500,GM,500.00 GM,201805,1
30386,TEEMAH CHOCOLATE CREAM 100 GM,6,BISCUITS,TEEMAH BISCUITS MANUFACTURE,TEEMAH CHOCOLATE CREAM,PLPCH,,,100,GM,100.00 GM,201502,1
30387,TEEMAH CHOCOLATE CREAM 320 GM,6,BISCUITS,TEEMAH BISCUITS MANUFACTURE,TEEMAH CHOCOLATE CREAM,PLPCH,,,320,GM,320.00 GM,201806,1
30390,SHANEY CHOCOLATE CREAM BISCUITS 45 GM,6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,SHANEY CHOCOLATE CREAM,PLPCH,,,45,GM,45.00 GM,201601,1
